676502.0362,5706284.086,100,1894,0
676498.4404,5706265.429,100,1894,0
676494.8447,5706246.773,100,1894,0
676491.2489,5706228.116,100,1894,0
676487.6531,5706209.459,100,1894,0
676484.0574,5706190.803,100,1894,0
676480.4616,5706172.146,100,1894,0
676476.8658,5706153.489,100,1894,0
676473.27,5706134.833,100,1894,0
676469.6743,5706116.176,100,1894,0
676466.0785,5706097.519,100,1894,0
676462.4827,5706078.863,100,1894,0
676458.8869,5706060.206,100,1894,0
676455.2912,5706041.55,100,1894,0
676451.6954,5706022.893,100,1894,0
676448.0996,5706004.236,100,1894,0
676444.5038,5705985.58,100,1894,0
676440.9081,5705966.923,100,1894,0
676437.3123,5705948.266,100,1894,0
676433.7165,5705929.61,100,1894,0
676430.1207,5705910.953,100,1894,0
676426.525,5705892.296,100,1894,0
676422.9292,5705873.64,100,1894,0
676405.7499,5705877.737,103.3560555,1894,0
676388.5706,5705881.834,106.712111,1894,0
676371.3912,5705885.931,110.0681666,1894,0
676354.2119,5705890.029,113.4242221,1894,0
676337.0326,5705894.126,116.7802776,1894,0
676319.8533,5705898.223,120.1363331,1894,0
676302.674,5705902.32,123.4923886,1894,0
676285.4947,5705906.418,126.8484441,1894,0
676268.3153,5705910.515,130.2044997,1894,0
676251.136,5705914.612,133.5605552,1894,0
676233.9567,5705918.709,136.9166107,1894,0
676216.7774,5705922.806,140.2726662,1894,0
676199.5981,5705926.904,143.6287217,1894,0
676182.4187,5705931.001,146.9847773,1894,0
676165.2394,5705935.098,150.3408328,1894,0
676148.0601,5705939.195,153.6968883,1894,0
676130.8808,5705943.293,157.0529438,1894,0
676113.7015,5705947.39,160.4089993,1894,0
676096.5222,5705951.487,163.7650548,1894,0
676079.3428,5705955.584,167.1211104,1894,0
676062.1635,5705959.681,170.4771659,1894,0
676044.9842,5705963.779,173.8332214,1894,0
676027.8049,5705967.876,177.1892769,1894,0
676010.6256,5705971.973,180.5453324,1894,0
675993.4462,5705976.07,183.901388,1894,0
675976.2669,5705980.168,187.2574435,1894,1
675959.0876,5705984.265,190.613499,1894,0
675941.9083,5705988.362,193.9695545,1894,0
675924.729,5705992.459,197.32561,1894,0
675907.5497,5705996.556,200.6816655,1894,0
675890.3703,5706000.654,204.0377211,1894,0
675873.191,5706004.751,207.3937766,1894,0
675856.0117,5706008.848,210.7498321,1894,0
675838.8324,5706012.945,214.1058876,1894,0
675821.6531,5706017.043,217.4619431,1894,0
675804.4737,5706021.14,220.8179987,1894,0
675787.2944,5706025.237,224.1740542,1894,0
675770.1151,5706029.334,227.5301097,1894,0
675752.9358,5706033.431,230.8861652,1894,0
675735.7565,5706037.529,234.2422207,1894,0
675718.5772,5706041.626,237.5982762,1894,0
675701.3978,5706045.723,240.9543318,1894,0
675684.2185,5706049.82,244.3103873,1894,0
675667.0392,5706053.918,247.6664428,1894,0
675649.8599,5706058.015,251.0224983,1894,0
675632.6806,5706062.112,254.3785538,1894,0
675615.5012,5706066.209,257.7346094,1894,0
675598.3219,5706070.306,261.0906649,1894,0
675581.1426,5706074.404,264.4467204,1894,0
675563.9633,5706078.501,267.8027759,1894,0
675546.784,5706082.598,271.1588314,1894,0
675529.6047,5706086.695,274.5148869,1894,0
675512.4253,5706090.793,277.8709425,1894,0
675495.246,5706094.89,281.226998,1894,0
675478.0667,5706098.987,284.5830535,1894,0
675460.8874,5706103.084,287.939109,1894,0
675443.7081,5706107.181,291.2951645,1894,0
675426.5287,5706111.279,294.65122,1894,0
675409.3494,5706115.376,298.0072756,1894,0
675392.1701,5706119.473,301.3633311,1894,0
675374.9908,5706123.57,304.7193866,1894,0
675357.8115,5706127.668,308.0754421,1894,0
675340.6322,5706131.765,311.4314976,1894,0
675323.4528,5706135.862,314.7875532,1894,0
675306.2735,5706139.959,318.1436087,1894,0
675289.0942,5706144.056,321.4996642,1894,0
675271.9149,5706148.154,324.8557197,1894,0
675254.7356,5706152.251,328.2117752,1894,0
675237.5562,5706156.348,331.5678307,1894,0
675220.3769,5706160.445,334.9238863,1894,0
675203.1976,5706164.543,338.2799418,1894,0
675186.0183,5706168.64,341.6359973,1894,0
675168.839,5706172.737,344.9920528,1894,0
675151.6596,5706176.834,348.3481083,1894,0
675134.4803,5706180.931,351.7041639,1894,0
675117.301,5706185.029,355.0602194,1894,0
675100.1217,5706189.126,358.4162749,1894,0
675082.9424,5706193.223,361.7723304,1894,0
675065.7631,5706197.32,365.1283859,1894,0
675048.5837,5706201.418,368.4844414,1894,0
675031.4044,5706205.515,371.840497,1894,0
675014.2251,5706209.612,375.1965525,1894,0
674997.0458,5706213.709,378.552608,1894,0
674979.8665,5706217.806,381.9086635,1894,0

676564.5762,5706272.26,100,642,0
676559.8044,5706253.869,100,642,0
676555.0325,5706235.478,100,642,0
676550.2607,5706217.087,100,642,0
676545.4889,5706198.696,100,642,0
676540.7171,5706180.305,100,642,0
676535.9453,5706161.914,100,642,0
676531.1735,5706143.523,100,642,0
676526.4017,5706125.132,100,642,0
676521.6299,5706106.741,100,642,0
676516.8581,5706088.35,100,642,0
676512.0862,5706069.958,100,642,0
676507.3144,5706051.567,100,642,0
676489.5215,5706049.612,102.8001568,642,0
676471.7286,5706047.657,105.6003136,642,0
676453.9357,5706045.702,108.4004704,642,0
676436.1428,5706043.746,111.2006272,642,0
676418.3499,5706041.791,114.000784,642,0
676400.557,5706039.836,116.8009408,642,0
676382.7641,5706037.881,119.6010976,642,0
676364.9712,5706035.925,122.4012544,642,0
676347.1783,5706033.97,125.2014112,642,0
676329.3854,5706032.015,128.001568,642,0
676311.5925,5706030.06,130.8017248,642,0
676293.7996,5706028.104,133.6018817,642,0
676276.0067,5706026.149,136.4020385,642,0
